date_time,stid,relative_humidity_high,air_temp_high,heat_index_high,relative_humidity_low,air_temp_low,heat_index_low,lon,lat,geometry
2021-06-02,KBUR,93.7,82.4,81.75697505369342,37.16,57.2,57.023900000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-03,KBUR,83.43,82.4,81.46546261918343,37.16,59.0,58.46669,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-04,KBUR,83.43,80.6,80.2993200408157,39.31,60.08,59.557869999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-05,KBUR,83.43,80.6,79.71758367145004,28.15,60.08,59.557869999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-06,KBUR,83.43,77.0,76.10610000000001,36.01,60.08,59.557869999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-07,KBUR,93.7,69.8,68.96301,52.83,57.2,56.74425000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-08,KBUR,82.14,73.4,72.23728000000001,38.24,57.2,55.996950000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-09,KBUR,71.85,75.2,74.11247,21.79,57.2,55.996950000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-10,KBUR,67.36,75.92,74.40486,17.72,55.04,53.239779999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-11,KBUR,63.18,84.2,81.44437247453398,19.08,59.0,57.3072,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-12,KBUR,59.54,87.8,84.53241081183407,18.15,60.8,58.68466,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-13,KBUR,67.79,89.96,85.82165589462389,11.98,62.06,60.99271999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-14,KBUR,72.66,93.2,90.89135909234905,14.66,64.04,62.98541000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-15,KBUR,65.49,100.94,97.4526607744815,12.31,68.0,67.5127,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-16,KBUR,72.78,96.8,94.1480240206448,22.14,66.2,65.94066000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-17,KBUR,72.97,93.2,91.37900697394522,24.46,68.0,67.92959,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-18,KBUR,82.77,86.0,86.07198094209997,39.96,64.4,64.42455000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-19,KBUR,83.69,86.0,84.99087988819895,37.73,64.04,64.07743,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-20,KBUR,89.71,82.4,82.09146276293136,42.06,60.8,60.71318,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-21,KBUR,87.94,84.2,83.09858958770945,35.8,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-22,KBUR,87.94,84.2,82.76864796513499,28.69,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-23,KBUR,83.56,87.8,84.69104323785263,23.93,62.06,61.74339,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-24,KBUR,86.2,80.6,80.2993200408157,36.87,60.08,59.557869999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-25,KBUR,83.49,80.96,80.56960026603964,36.87,60.8,60.20699,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-26,KBUR,80.37,87.98,86.6012588715943,30.49,62.06,61.74339,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-27,KBUR,75.16,89.6,88.8901252532392,31.27,66.02,65.85452,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-28,KBUR,82.65,87.8,87.77943200853379,37.44,64.4,64.42455000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-29,KBUR,88.11,84.2,84.45139821132544,45.17,64.4,64.68117000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-06-30,KBUR,88.02,87.8,87.14536853666351,38.01,62.6,62.69694,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-01,KBUR,88.11,91.94,89.99653437659462,27.93,64.4,64.42455000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-02,KBUR,82.77,89.6,87.80237517451903,29.55,64.4,64.18156,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-03,KBUR,82.65,91.4,89.09771798612829,27.93,64.4,64.18156,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-04,KBUR,88.02,89.6,87.80237517451903,31.55,62.6,62.43843999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-05,KBUR,89.63,86.0,83.88710113803099,30.99,60.08,59.8394,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-06,KBUR,87.94,87.98,86.43031078128159,20.86,60.8,60.71318,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-07,KBUR,82.65,87.8,87.14536853666351,25.06,64.04,63.92844000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-08,KBUR,82.77,89.6,89.56981339662893,35.07,66.02,65.99364,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-09,KBUR,77.94,93.2,92.60525039981255,29.83,69.8,69.91805000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-10,KBUR,77.94,89.6,89.56981339662893,27.38,69.8,69.91805000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-11,KBUR,72.97,89.96,87.80237517451903,29.55,68.0,67.92959,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-12,KBUR,88.2,86.0,86.07198094209997,39.96,66.2,66.41019,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-13,KBUR,82.89,91.4,89.09771798612829,27.93,68.0,68.32251,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-14,KBUR,88.2,89.6,87.80237517451903,29.27,66.2,66.41019,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-15,KBUR,88.2,89.6,86.6012588715943,20.18,66.2,66.41019,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-16,KBUR,88.11,87.8,85.7370019906558,19.46,64.4,64.68117000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-17,KBUR,82.77,89.96,88.30326602351012,21.04,66.02,66.13793,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-18,KBUR,73.15,91.4,89.55624418770265,18.64,69.08,69.12228999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-19,KBUR,68.81,93.2,90.89135909234905,19.46,71.06,70.83828,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-20,KBUR,70.32,91.4,89.09771798612829,24.46,69.08,68.99304,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-21,KBUR,68.61,95.0,92.73735997589807,20.21,69.8,69.50304,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-22,KBUR,68.61,91.4,88.8901252532392,21.37,69.8,69.50304,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-23,KBUR,82.77,87.98,87.77943200853379,27.38,66.2,66.41019,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-24,KBUR,88.11,87.8,84.88556527987626,23.93,64.4,64.68117000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-25,KBUR,82.77,82.94,82.65257177766327,32.25,66.02,66.13793,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-26,KBUR,89.88,80.6,80.5428528461643,32.25,66.02,66.16908000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-27,KBUR,93.84,91.4,88.30326602351012,11.32,62.6,62.970479999999995,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-28,KBUR,82.77,91.4,88.38154017976424,21.12,66.02,66.13793,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-29,KBUR,77.64,91.4,89.55624418770265,22.61,66.2,66.16908000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-30,KBUR,78.03,93.2,90.47435757924164,18.88,64.4,64.18156,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-07-31,KBUR,72.86,91.4,88.71076953088605,22.61,66.2,65.94066000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-01,KBUR,72.78,93.2,90.89135909234905,22.87,66.02,65.61106,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-02,KBUR,60.03,98.6,94.86181585319136,13.52,68.0,67.14093,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-03,KBUR,60.27,96.8,93.37829130034405,10.71,69.8,69.13268000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-04,KBUR,68.41,95.0,93.2589874087781,19.96,68.0,67.69412,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-05,KBUR,70.2,93.2,91.94522738312409,26.15,68.0,67.71527,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-06,KBUR,83.69,86.0,84.25308478840584,30.99,64.04,64.07743,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-07,KBUR,88.11,87.8,86.1337617415723,33.39,62.6,62.69694,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-08,KBUR,88.11,89.6,87.01466459803216,18.39,62.6,62.43843999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-09,KBUR,83.69,91.4,88.71076953088605,21.12,62.6,62.194509999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-10,KBUR,77.64,93.2,89.81902972161923,20.21,66.02,65.72540000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-11,KBUR,77.79,93.2,89.56621530924127,16.91,68.0,68.15613,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-12,KBUR,53.36,93.92,89.03941085442312,8.57,71.06,70.18263,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-13,KBUR,68.61,93.2,88.31757822170982,7.79,69.08,68.86755,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-14,KBUR,77.94,91.4,89.09771798612829,23.18,69.08,69.23367999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-15,KBUR,72.86,93.2,91.37900697394522,24.73,66.2,65.94066000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-16,KBUR,67.65,91.4,91.4362594498242,26.15,69.08,68.76602999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-17,KBUR,83.95,87.8,87.77943200853379,40.52,68.0,68.39583,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-18,KBUR,93.94,80.6,81.85220330697601,51.05,66.02,66.6654,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-19,KBUR,83.82,78.98,78.70334000000001,41.78,66.02,66.26154,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-20,KBUR,83.62,78.8,78.61767,41.78,62.6,62.194509999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-21,KBUR,83.69,78.8,78.61767,47.33,64.04,63.952200000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-22,KBUR,77.79,77.0,76.77444000000001,47.33,62.06,61.62213,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-23,KBUR,82.4,78.8,78.61767,44.61,60.8,60.20699,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-24,KBUR,82.52,84.2,82.76864796513499,32.82,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-25,KBUR,82.52,91.4,88.10572297705951,17.15,62.6,62.43843999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-26,KBUR,64.32,100.4,95.81259178692646,9.08,68.0,66.25592,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-27,KBUR,60.97,96.98,92.81163957466217,10.13,64.04,62.409870000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-28,KBUR,72.78,96.8,92.58821979632667,11.52,66.02,64.52267,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-29,KBUR,75.16,91.94,90.08965168853473,21.37,66.02,65.85452,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-30,KBUR,78.03,87.8,85.40159177430385,29.27,64.4,64.18156,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-08-31,KBUR,82.65,80.6,80.5428528461643,42.06,64.04,63.92844000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-01,KBUR,88.11,75.92,75.56341,50.03,64.04,63.92844000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-02,KBUR,77.64,78.98,78.78794000000002,44.61,66.02,65.74219,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-03,KBUR,93.75,87.8,86.1337617415723,33.11,59.0,58.72895,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-04,KBUR,77.86,98.6,91.75430422701423,4.12,60.8,59.549459999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-05,KBUR,34.54,104.0,96.82161301301862,4.26,66.2,64.14338000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-06,KBUR,82.89,100.4,93.77777248106959,5.84,66.2,66.16908000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-07,KBUR,82.89,89.6,89.56981339662893,29.55,68.0,68.32251,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-08,KBUR,88.2,91.94,91.27452918338588,31.27,66.2,66.6654,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-09,KBUR,82.77,93.2,92.60525039981255,28.21,66.2,66.41019,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-10,KBUR,73.15,93.2,91.94522738312409,24.73,69.8,69.91805000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-11,KBUR,60.51,96.8,94.62967216673114,19.5,71.06,70.35794,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-12,KBUR,53.36,96.8,90.97007988220315,7.37,68.0,66.65871,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-13,KBUR,80.37,93.2,88.76142404071805,6.31,62.06,61.62213,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-14,KBUR,82.14,89.6,86.24576024579365,13.85,57.2,56.48058,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-15,KBUR,89.63,84.2,82.76864796513499,24.79,60.08,59.70921,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-16,KBUR,93.7,80.6,79.71758367145004,31.97,57.2,56.74425000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-17,KBUR,87.75,78.98,78.41758000000002,39.11,57.02,56.492200000000004,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-18,KBUR,87.75,78.8,78.21817000000001,39.11,57.02,56.33381000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-19,KBUR,90.04,78.8,78.34366000000001,38.82,55.4,54.24396,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-20,KBUR,77.17,87.8,86.1337617415723,29.27,60.8,59.75579,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-21,KBUR,82.77,98.96,93.92069528880008,11.09,62.6,61.963739999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-22,KBUR,53.36,98.6,95.19819857827306,13.73,69.8,68.65234000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-23,KBUR,64.32,93.2,91.37900697394522,17.91,69.08,68.35383999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-24,KBUR,83.49,82.4,81.46546261918343,34.21,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-25,KBUR,77.95,82.4,81.46546261918343,36.87,62.6,62.194509999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-26,KBUR,83.49,78.8,78.34366000000001,41.78,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-27,KBUR,82.4,68.0,67.5127,64.1,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-28,KBUR,83.49,71.6,71.1249,53.1,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-29,KBUR,80.66,75.2,74.63182,46.78,57.92,57.075179999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-09-30,KBUR,77.33,89.6,85.35325597443102,8.24,55.4,53.02055,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-01,KBUR,32.17,91.94,86.53301748489413,3.81,59.0,55.8549,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-02,KBUR,38.57,93.92,87.52135796850392,4.24,59.0,56.28636,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-03,KBUR,31.28,95.0,89.09000625064805,5.27,60.8,57.94582,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-04,KBUR,37.07,91.4,86.21929342083024,9.06,66.02,63.74845,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-05,KBUR,88.11,82.4,80.64646367538842,17.18,64.4,64.18156,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-06,KBUR,89.67,77.0,76.48351000000001,44.05,60.8,60.71318,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-07,KBUR,83.56,71.6,71.1249,56.7,60.8,60.452799999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-08,KBUR,87.94,69.8,68.96301,52.3,60.08,59.557869999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-09,KBUR,81.88,71.96,70.64246999999997,28.72,51.8,50.26845,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-10,KBUR,76.52,82.4,80.21075785216446,15.97,53.06,50.92736,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-11,KBUR,77.17,78.8,77.68989,7.08,53.6,51.20175999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-12,KBUR,20.7,71.6,68.89428,8.53,55.4,51.6129,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-13,KBUR,36.81,75.2,72.94875,9.43,46.4,42.45268,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-14,KBUR,49.8,78.8,77.17618000000002,11.74,50.0,46.576710000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-15,KBUR,37.66,87.8,83.23334312795087,7.77,53.06,49.7674,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-16,KBUR,22.38,87.98,82.939551843624,4.63,55.4,51.6129,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-17,KBUR,47.05,86.0,81.64312075966308,6.11,53.06,49.63345,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-18,KBUR,87.75,69.8,68.65234000000001,40.34,55.4,54.76002,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-19,KBUR,81.48,69.98,68.31924000000001,30.53,48.2,46.29294000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-20,KBUR,76.18,75.2,74.00061,25.17,50.0,47.814690000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-21,KBUR,67.36,82.4,80.39249256952,15.06,51.8,49.39566,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-22,KBUR,100.0,75.2,73.89533,29.29,51.08,50.02969,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-23,KBUR,86.2,69.8,69.13268000000001,56.44,60.08,59.557869999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-24,KBUR,87.75,69.8,68.96301,49.43,57.2,56.48058,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-25,KBUR,100.0,68.0,67.14093,56.19,55.04,54.61641,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-26,KBUR,93.45,73.4,71.71041000000001,26.74,46.04,44.526529999999994,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-27,KBUR,71.47,84.2,81.33733561069029,15.97,51.8,49.39566,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-28,KBUR,62.72,89.6,85.93376794513283,17.15,57.2,55.567840000000004,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-29,KBUR,55.56,84.92,82.04519907133083,20.35,60.8,58.999559999999995,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-30,KBUR,100.0,82.4,80.39249256952,24.52,55.4,55.04155,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-10-31,KBUR,87.75,68.0,67.32141,52.57,57.2,56.48058,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-01,KBUR,87.75,66.92,66.18276,59.79,53.6,52.508359999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-02,KBUR,87.75,71.6,70.79589999999999,43.48,51.08,49.91496,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-03,KBUR,87.75,84.2,81.87346246208861,20.35,53.06,51.964650000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-04,KBUR,100.0,80.6,80.08244780495468,34.21,51.8,51.38,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-05,KBUR,77.01,82.94,80.88804569360465,23.13,53.6,52.01909,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-06,KBUR,100.0,78.8,77.98787000000002,34.21,50.0,49.400000000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-07,KBUR,100.0,69.98,68.96301,43.19,51.08,49.91496,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-08,KBUR,93.6,69.8,68.65234000000001,43.19,53.06,51.964650000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-09,KBUR,87.66,71.6,70.6455,40.63,51.8,50.52225,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-10,KBUR,87.75,80.6,79.88998545340006,28.15,53.6,52.25644,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-11,KBUR,63.87,89.6,85.73690066655111,15.98,57.2,54.850620000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-12,KBUR,37.07,93.2,88.83291170895328,11.52,66.02,64.06287999999999,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-13,KBUR,37.36,91.94,86.80700736713463,9.06,60.08,57.48282,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-14,KBUR,38.87,93.2,87.7273736890856,8.89,57.2,54.292260000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-15,KBUR,43.9,87.98,84.22783607646464,10.94,55.4,52.7033,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-16,KBUR,93.6,78.8,77.68989,24.25,53.06,52.098600000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-17,KBUR,83.02,71.6,70.50356,35.42,53.06,51.964650000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-18,KBUR,76.35,73.4,72.36324000000002,40.63,51.08,49.23393,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-19,KBUR,93.65,69.8,68.65234000000001,45.93,51.08,50.08181,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-20,KBUR,93.6,71.6,70.50356,43.48,51.08,49.91496,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-21,KBUR,76.35,86.0,81.77718194973455,7.16,51.8,50.26845,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-22,KBUR,27.88,84.2,80.31151084494815,6.11,53.6,49.7833,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-23,KBUR,35.58,78.8,76.75036000000001,7.88,55.4,52.17925,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-24,KBUR,66.59,78.8,76.75036000000001,4.1,48.2,45.82435,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-25,KBUR,12.39,80.6,78.44037,1.37,60.8,56.9983,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-26,KBUR,24.65,78.8,76.67046,5.11,46.4,41.89855,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-27,KBUR,29.19,80.6,78.68242,4.54,48.2,43.988530000000004,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-28,KBUR,34.36,87.8,82.66585272092775,3.61,48.2,44.320350000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-29,KBUR,34.97,84.2,81.25183349648667,7.16,53.06,49.63345,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-11-30,KBUR,43.31,80.6,79.3611,15.74,51.8,48.71557,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-01,KBUR,59.79,87.8,83.56003687312875,6.85,53.6,50.43002,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-02,KBUR,93.5,78.8,77.78342,29.86,48.2,47.11215000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-03,KBUR,87.48,68.0,66.81005,45.93,51.8,50.52225,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-04,KBUR,87.38,68.0,66.65871,45.93,50.0,48.80686,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-05,KBUR,93.45,68.0,66.81005,48.82,46.4,44.304480000000005,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-06,KBUR,81.48,71.96,70.45587999999998,29.94,46.4,43.619690000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-07,KBUR,83.23,64.94,63.53108,50.37,55.4,54.49447,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-08,KBUR,87.28,68.0,66.81005,45.65,48.2,46.29294000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-09,KBUR,87.66,64.4,62.98541000000001,52.03,55.04,54.24396,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-10,KBUR,72.97,62.6,60.40051999999999,36.47,44.06,41.59559,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-11,KBUR,70.47,68.0,65.2285,15.26,42.8,39.24374,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-12,KBUR,61.87,66.2,63.65082,16.49,41.0,37.643969999999996,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-13,KBUR,75.67,64.4,62.038360000000004,27.56,44.6,42.31649,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-14,KBUR,89.32,57.92,57.35248,57.32,48.2,46.05136,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-15,KBUR,80.92,57.92,54.52402,22.66,37.4,34.36312,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-16,KBUR,80.78,55.94,53.57656,40.54,37.4,34.36312,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-17,KBUR,93.4,68.0,65.64398,22.34,42.8,40.58982,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-18,KBUR,65.82,71.6,69.05642999999999,11.74,39.02,35.51673000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-19,KBUR,60.26,69.8,67.16526,11.32,39.2,35.447770000000006,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-20,KBUR,65.13,68.0,65.28678,14.35,39.02,35.51673000000001,-118.36538,34.19967,POINT (-118.36538 34.19967)
2021-12-21,KBUR,40.54,71.6,69.05642999999999,11.74,51.8,48.57128,-118.36538,34.19967,POINT (-118.36538 34.19967)
